file_id,filename,species,filepath,duration_sec,sample_rate,source
cow_0034,cow_local_5-194899-B.wav,cow,data/processed/cow_local_5-194899-B.wav,2.0,22050,local
cow_0035,cow_local_5-194899-C.wav,cow,data/processed/cow_local_5-194899-C.wav,2.0,22050,local
cow_0036,cow_local_5-194899-D.wav,cow,data/processed/cow_local_5-194899-D.wav,2.0,22050,local
cow_0037,cow_local_5-202795-A.wav,cow,data/processed/cow_local_5-202795-A.wav,2.0,22050,local
cow_0038,cow_local_5-242492-A.wav,cow,data/processed/cow_local_5-242492-A.wav,2.0,22050,local
cow_0039,cow_local_5-253085-A.wav,cow,data/processed/cow_local_5-253085-A.wav,2.0,22050,local
cow_0040,cow_local_5-253085-B.wav,cow,data/processed/cow_local_5-253085-B.wav,2.0,22050,local
cow_0041,cow_local_Cow_13.wav,cow,data/processed/cow_local_Cow_13.wav,2.0,22050,local
cow_0042,cow_local_Cow_18.wav,cow,data/processed/cow_local_Cow_18.wav,2.0,22050,local
cow_0043,cow_local_Cow_19.wav,cow,data/processed/cow_local_Cow_19.wav,2.0,22050,local
cow_0044,cow_local_Cow_20.wav,cow,data/processed/cow_local_Cow_20.wav,2.0,22050,local
cow_0045,cow_local_Cow_21.wav,cow,data/processed/cow_local_Cow_21.wav,2.0,22050,local
cow_0046,cow_local_Cow_24.wav,cow,data/processed/cow_local_Cow_24.wav,2.0,22050,local
cow_0047,cow_local_Cow_32.wav,cow,data/processed/cow_local_Cow_32.wav,2.0,22050,local
cow_0048,cow_local_Cow_33.wav,cow,data/processed/cow_local_Cow_33.wav,2.0,22050,local
cow_0049,cow_local_Cow_35.wav,cow,data/processed/cow_local_Cow_35.wav,2.0,22050,local
cow_0050,cow_local_Cow_36.wav,cow,data/processed/cow_local_Cow_36.wav,2.0,22050,local
cow_0051,cow_local_Cow_4.wav,cow,data/processed/cow_local_Cow_4.wav,2.0,22050,local
cow_0052,cow_local_Cow_40.wav,cow,data/processed/cow_local_Cow_40.wav,2.0,22050,local
cow_0053,cow_local_Cow_46.wav,cow,data/processed/cow_local_Cow_46.wav,2.0,22050,local
cow_0054,cow_local_Cow_48.wav,cow,data/processed/cow_local_Cow_48.wav,2.0,22050,local
cow_0055,cow_local_Cow_5.wav,cow,data/processed/cow_local_Cow_5.wav,2.0,22050,local
cow_0056,cow_local_Cow_50.wav,cow,data/processed/cow_local_Cow_50.wav,2.0,22050,local
cow_0057,cow_local_Cow_6.wav,cow,data/processed/cow_local_Cow_6.wav,2.0,22050,local
cow_0058,cow_local_Cow_7.wav,cow,data/processed/cow_local_Cow_7.wav,2.0,22050,local
cow_0059,cow_local_Cow_9.wav,cow,data/processed/cow_local_Cow_9.wav,2.0,22050,local
cow_0060,cow_local_archivo (2).wav,cow,data/processed/cow_local_archivo (2).wav,2.0,22050,local
cow_0061,cow_local_archivo (4).wav,cow,data/processed/cow_local_archivo (4).wav,2.0,22050,local
cow_0062,cow_local_esc50_cow_1-16568-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-16568-A-3.wav,2.0,22050,esc50
cow_0063,cow_local_esc50_cow_1-202111-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-202111-A-3.wav,2.0,22050,esc50
cow_0064,cow_local_esc50_cow_1-58277-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-58277-A-3.wav,2.0,22050,esc50
cow_0065,cow_local_esc50_cow_1-69422-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-69422-A-3.wav,2.0,22050,esc50
cow_0066,cow_local_esc50_cow_1-69641-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-69641-A-3.wav,2.0,22050,esc50
cow_0067,cow_local_esc50_cow_1-77160-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-77160-A-3.wav,2.0,22050,esc50
cow_0068,cow_local_esc50_cow_1-77241-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-77241-A-3.wav,2.0,22050,esc50
cow_0069,cow_local_esc50_cow_1-81269-A-3.wav,cow,data/processed/cow_local_esc50_cow_1-81269-A-3.wav,2.0,22050,esc50
cow_0070,cow_local_esc50_cow_2-103423-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-103423-A-3.wav,2.0,22050,esc50
cow_0071,cow_local_esc50_cow_2-103424-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-103424-A-3.wav,2.0,22050,esc50
cow_0072,cow_local_esc50_cow_2-103426-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-103426-A-3.wav,2.0,22050,esc50
cow_0073,cow_local_esc50_cow_2-103427-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-103427-A-3.wav,2.0,22050,esc50
cow_0074,cow_local_esc50_cow_2-103428-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-103428-A-3.wav,2.0,22050,esc50
cow_0075,cow_local_esc50_cow_2-104877-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-104877-A-3.wav,2.0,22050,esc50
cow_0076,cow_local_esc50_cow_2-117795-A-3.wav,cow,data/processed/cow_local_esc50_cow_2-117795-A-3.wav,2.0,22050,esc50
cow_0077,cow_local_esc50_cow_2-117795-B-3.wav,cow,data/processed/cow_local_esc50_cow_2-117795-B-3.wav,2.0,22050,esc50
cow_0078,cow_local_esc50_cow_3-124376-A-3.wav,cow,data/processed/cow_local_esc50_cow_3-124376-A-3.wav,2.0,22050,esc50
cow_0079,cow_local_esc50_cow_3-124376-B-3.wav,cow,data/processed/cow_local_esc50_cow_3-124376-B-3.wav,2.0,22050,esc50
cow_0080,cow_local_esc50_cow_3-126358-A-3.wav,cow,data/processed/cow_local_esc50_cow_3-126358-A-3.wav,2.0,22050,esc50
cow_0081,cow_local_esc50_cow_3-126358-B-3.wav,cow,data/processed/cow_local_esc50_cow_3-126358-B-3.wav,2.0,22050,esc50
cow_0082,cow_local_esc50_cow_3-152039-A-3.wav,cow,data/processed/cow_local_esc50_cow_3-152039-A-3.wav,2.0,22050,esc50
cow_0083,cow_local_esc50_cow_3-152039-B-3.wav,cow,data/processed/cow_local_esc50_cow_3-152039-B-3.wav,2.0,22050,esc50
cow_0084,cow_local_esc50_cow_3-160993-A-3.wav,cow,data/processed/cow_local_esc50_cow_3-160993-A-3.wav,2.0,22050,esc50
cow_0085,cow_local_esc50_cow_3-163727-A-3.wav,cow,data/processed/cow_local_esc50_cow_3-163727-A-3.wav,2.0,22050,esc50
cow_0086,cow_local_esc50_cow_4-174860-A-3.wav,cow,data/processed/cow_local_esc50_cow_4-174860-A-3.wav,2.0,22050,esc50
cow_0087,cow_local_esc50_cow_4-174860-B-3.wav,cow,data/processed/cow_local_esc50_cow_4-174860-B-3.wav,2.0,22050,esc50
cow_0088,cow_local_esc50_cow_4-181955-A-3.wav,cow,data/processed/cow_local_esc50_cow_4-181955-A-3.wav,2.0,22050,esc50
cow_0089,cow_local_esc50_cow_4-181955-B-3.wav,cow,data/processed/cow_local_esc50_cow_4-181955-B-3.wav,2.0,22050,esc50
cow_0090,cow_local_esc50_cow_4-181955-C-3.wav,cow,data/processed/cow_local_esc50_cow_4-181955-C-3.wav,2.0,22050,esc50
cow_0091,cow_local_esc50_cow_4-213915-A-3.wav,cow,data/processed/cow_local_esc50_cow_4-213915-A-3.wav,2.0,22050,esc50
cow_0092,cow_local_esc50_cow_4-213915-B-3.wav,cow,data/processed/cow_local_esc50_cow_4-213915-B-3.wav,2.0,22050,esc50
cow_0093,cow_local_esc50_cow_4-213915-C-3.wav,cow,data/processed/cow_local_esc50_cow_4-213915-C-3.wav,2.0,22050,esc50
cow_0094,cow_local_esc50_cow_5-194899-A-3.wav,cow,data/processed/cow_local_esc50_cow_5-194899-A-3.wav,2.0,22050,esc50
cow_0095,cow_local_esc50_cow_5-194899-B-3.wav,cow,data/processed/cow_local_esc50_cow_5-194899-B-3.wav,2.0,22050,esc50
cow_0096,cow_local_esc50_cow_5-194899-C-3.wav,cow,data/processed/cow_local_esc50_cow_5-194899-C-3.wav,2.0,22050,esc50
cow_0097,cow_local_esc50_cow_5-194899-D-3.wav,cow,data/processed/cow_local_esc50_cow_5-194899-D-3.wav,2.0,22050,esc50
cow_0098,cow_local_esc50_cow_5-202795-A-3.wav,cow,data/processed/cow_local_esc50_cow_5-202795-A-3.wav,2.0,22050,esc50
cow_0099,cow_local_esc50_cow_5-242492-A-3.wav,cow,data/processed/cow_local_esc50_cow_5-242492-A-3.wav,2.0,22050,esc50
cow_0100,cow_local_esc50_cow_5-253085-A-3.wav,cow,data/processed/cow_local_esc50_cow_5-253085-A-3.wav,2.0,22050,esc50
cow_0101,cow_local_esc50_cow_5-253085-B-3.wav,cow,data/processed/cow_local_esc50_cow_5-253085-B-3.wav,2.0,22050,esc50
cow_0102,cow_local_inek_11.wav,cow,data/processed/cow_local_inek_11.wav,2.0,22050,local
cow_0103,cow_local_inek_14.wav,cow,data/processed/cow_local_inek_14.wav,2.0,22050,local
cow_0104,cow_local_inek_17.wav,cow,data/processed/cow_local_inek_17.wav,2.0,22050,local
cow_0105,cow_local_inek_23.wav,cow,data/processed/cow_local_inek_23.wav,2.0,22050,local
cow_0106,cow_local_inek_25.wav,cow,data/processed/cow_local_inek_25.wav,2.0,22050,local
cow_0107,cow_local_inek_26.wav,cow,data/processed/cow_local_inek_26.wav,2.0,22050,local
cow_0108,cow_local_inek_28.wav,cow,data/processed/cow_local_inek_28.wav,2.0,22050,local
cow_0109,cow_local_inek_29.wav,cow,data/processed/cow_local_inek_29.wav,2.0,22050,local
cow_0110,cow_local_inek_31.wav,cow,data/processed/cow_local_inek_31.wav,2.0,22050,local
cow_0111,cow_local_inek_32.wav,cow,data/processed/cow_local_inek_32.wav,2.0,22050,local
cow_0112,cow_local_inek_33.wav,cow,data/processed/cow_local_inek_33.wav,2.0,22050,local
cow_0113,cow_local_inek_4.wav,cow,data/processed/cow_local_inek_4.wav,2.0,22050,local
cow_0114,cow_local_inek_40.wav,cow,data/processed/cow_local_inek_40.wav,2.0,22050,local
cow_0115,cow_local_inek_41.wav,cow,data/processed/cow_local_inek_41.wav,2.0,22050,local
cow_0116,cow_local_inek_43.wav,cow,data/processed/cow_local_inek_43.wav,2.0,22050,local
cow_0117,cow_local_inek_5.wav,cow,data/processed/cow_local_inek_5.wav,2.0,22050,local
cow_0118,cow_local_inek_50.wav,cow,data/processed/cow_local_inek_50.wav,2.0,22050,local
cow_0119,cow_local_inek_54.wav,cow,data/processed/cow_local_inek_54.wav,2.0,22050,local
cow_0120,cow_local_inek_8.wav,cow,data/processed/cow_local_inek_8.wav,2.0,22050,local
cow_0121,cow_sounddino_cows-and-bulls.wav,cow,data/processed/cow_sounddino_cows-and-bulls.wav,2.0,22050,sounddino
cow_0122,cow_sounddino_repeated-mooing.wav,cow,data/processed/cow_sounddino_repeated-mooing.wav,2.0,22050,sounddino
cow_0123,cow_sounddino_the-lowing-of-a-cow.wav,cow,data/processed/cow_sounddino_the-lowing-of-a-cow.wav,2.0,22050,sounddino
dog_0001,dog_local_1-100032-A.wav,dog,data/processed/dog_local_1-100032-A.wav,2.0,22050,local
dog_0002,dog_local_1-110389-A.wav,dog,data/processed/dog_local_1-110389-A.wav,2.0,22050,local
dog_0003,dog_local_1-30226-A.wav,dog,data/processed/dog_local_1-30226-A.wav,2.0,22050,local
dog_0004,dog_local_1-30344-A.wav,dog,data/processed/dog_local_1-30344-A.wav,2.0,22050,local
dog_0005,dog_local_1-32318-A.wav,dog,data/processed/dog_local_1-32318-A.wav,2.0,22050,local
dog_0006,dog_local_1-59513-A.wav,dog,data/processed/dog_local_1-59513-A.wav,2.0,22050,local
dog_0007,dog_local_1-85362-A.wav,dog,data/processed/dog_local_1-85362-A.wav,2.0,22050,local
dog_0008,dog_local_1-97392-A.wav,dog,data/processed/dog_local_1-97392-A.wav,2.0,22050,local
dog_0009,dog_local_2-114280-A.wav,dog,data/processed/dog_local_2-114280-A.wav,2.0,22050,local
dog_0010,dog_local_2-114587-A.wav,dog,data/processed/dog_local_2-114587-A.wav,2.0,22050,local
dog_0011,dog_local_2-116400-A.wav,dog,data/processed/dog_local_2-116400-A.wav,2.0,22050,local
dog_0012,dog_local_2-117271-A.wav,dog,data/processed/dog_local_2-117271-A.wav,2.0,22050,local
dog_0013,dog_local_2-118072-A.wav,dog,data/processed/dog_local_2-118072-A.wav,2.0,22050,local
dog_0014,dog_local_2-118964-A.wav,dog,data/processed/dog_local_2-118964-A.wav,2.0,22050,local
dog_0015,dog_local_2-122104-A.wav,dog,data/processed/dog_local_2-122104-A.wav,2.0,22050,local
dog_0016,dog_local_2-122104-B.wav,dog,data/processed/dog_local_2-122104-B.wav,2.0,22050,local
dog_0017,dog_local_3-136288-A.wav,dog,data/processed/dog_local_3-136288-A.wav,2.0,22050,local
dog_0018,dog_local_3-144028-A.wav,dog,data/processed/dog_local_3-144028-A.wav,2.0,22050,local
dog_0019,dog_local_3-155312-A.wav,dog,data/processed/dog_local_3-155312-A.wav,2.0,22050,local
dog_0020,dog_local_3-157695-A.wav,dog,data/processed/dog_local_3-157695-A.wav,2.0,22050,local
dog_0021,dog_local_3-163459-A.wav,dog,data/processed/dog_local_3-163459-A.wav,2.0,22050,local
dog_0022,dog_local_3-170015-A.wav,dog,data/processed/dog_local_3-170015-A.wav,2.0,22050,local
dog_0023,dog_local_3-180256-A.wav,dog,data/processed/dog_local_3-180256-A.wav,2.0,22050,local
dog_0024,dog_local_3-180977-A.wav,dog,data/processed/dog_local_3-180977-A.wav,2.0,22050,local
dog_0025,dog_local_4-182395-A.wav,dog,data/processed/dog_local_4-182395-A.wav,2.0,22050,local
dog_0026,dog_local_4-183992-A.wav,dog,data/processed/dog_local_4-183992-A.wav,2.0,22050,local
dog_0027,dog_local_4-184575-A.wav,dog,data/processed/dog_local_4-184575-A.wav,2.0,22050,local
dog_0028,dog_local_4-191687-A.wav,dog,data/processed/dog_local_4-191687-A.wav,2.0,22050,local
dog_0029,dog_local_4-192236-A.wav,dog,data/processed/dog_local_4-192236-A.wav,2.0,22050,local
dog_0030,dog_local_4-194754-A.wav,dog,data/processed/dog_local_4-194754-A.wav,2.0,22050,local
dog_0031,dog_local_4-199261-A.wav,dog,data/processed/dog_local_4-199261-A.wav,2.0,22050,local
dog_0032,dog_local_4-207124-A.wav,dog,data/processed/dog_local_4-207124-A.wav,2.0,22050,local
dog_0033,dog_local_5-203128-A.wav,dog,data/processed/dog_local_5-203128-A.wav,2.0,22050,local
dog_0034,dog_local_5-203128-B.wav,dog,data/processed/dog_local_5-203128-B.wav,2.0,22050,local
dog_0035,dog_local_5-208030-A.wav,dog,data/processed/dog_local_5-208030-A.wav,2.0,22050,local
dog_0036,dog_local_5-212454-A.wav,dog,data/processed/dog_local_5-212454-A.wav,2.0,22050,local
dog_0037,dog_local_5-213855-A.wav,dog,data/processed/dog_local_5-213855-A.wav,2.0,22050,local
dog_0038,dog_local_5-217158-A.wav,dog,data/processed/dog_local_5-217158-A.wav,2.0,22050,local
dog_0039,dog_local_5-231762-A.wav,dog,data/processed/dog_local_5-231762-A.wav,2.0,22050,local
dog_0040,dog_local_5-9032-A.wav,dog,data/processed/dog_local_5-9032-A.wav,2.0,22050,local
dog_0041,dog_local_Dog_1.wav,dog,data/processed/dog_local_Dog_1.wav,2.0,22050,local
dog_0042,dog_local_Dog_15.wav,dog,data/processed/dog_local_Dog_15.wav,2.0,22050,local
dog_0043,dog_local_Dog_16.wav,dog,data/processed/dog_local_Dog_16.wav,2.0,22050,local
dog_0044,dog_local_Dog_20.wav,dog,data/processed/dog_local_Dog_20.wav,2.0,22050,local
dog_0045,dog_local_Dog_23.wav,dog,data/processed/dog_local_Dog_23.wav,2.0,22050,local
dog_0046,dog_local_Dog_27.wav,dog,data/processed/dog_local_Dog_27.wav,2.0,22050,local
dog_0047,dog_local_Dog_28.wav,dog,data/processed/dog_local_Dog_28.wav,2.0,22050,local
dog_0048,dog_local_Dog_30.wav,dog,data/processed/dog_local_Dog_30.wav,2.0,22050,local
dog_0049,dog_local_Dog_32.wav,dog,data/processed/dog_local_Dog_32.wav,2.0,22050,local
dog_0050,dog_local_Dog_33.wav,dog,data/processed/dog_local_Dog_33.wav,2.0,22050,local
dog_0051,dog_local_Dog_35.wav,dog,data/processed/dog_local_Dog_35.wav,2.0,22050,local
dog_0052,dog_local_Dog_39.wav,dog,data/processed/dog_local_Dog_39.wav,2.0,22050,local
dog_0053,dog_local_Dog_45.wav,dog,data/processed/dog_local_Dog_45.wav,2.0,22050,local
dog_0054,dog_local_Dog_46.wav,dog,data/processed/dog_local_Dog_46.wav,2.0,22050,local
dog_0055,dog_local_Dog_5.wav,dog,data/processed/dog_local_Dog_5.wav,2.0,22050,local
dog_0056,dog_local_dog_0.wav,dog,data/processed/dog_local_dog_0.wav,2.0,22050,local
dog_0057,dog_local_dog_1 (2).wav,dog,data/processed/dog_local_dog_1 (2).wav,2.0,22050,local
dog_0058,dog_local_dog_10 (2).wav,dog,data/processed/dog_local_dog_10 (2).wav,2.0,22050,local
dog_0059,dog_local_dog_11 (2).wav,dog,data/processed/dog_local_dog_11 (2).wav,2.0,22050,local
dog_0060,dog_local_dog_12 (2).wav,dog,data/processed/dog_local_dog_12 (2).wav,2.0,22050,local
dog_0061,dog_local_dog_12 (3).wav,dog,data/processed/dog_local_dog_12 (3).wav,2.0,22050,local
dog_0062,dog_local_dog_13 (2).wav,dog,data/processed/dog_local_dog_13 (2).wav,2.0,22050,local
dog_0063,dog_local_dog_13 (3).wav,dog,data/processed/dog_local_dog_13 (3).wav,2.0,22050,local
dog_0064,dog_local_dog_14 (2).wav,dog,data/processed/dog_local_dog_14 (2).wav,2.0,22050,local
dog_0065,dog_local_dog_14 (3).wav,dog,data/processed/dog_local_dog_14 (3).wav,2.0,22050,local
dog_0066,dog_local_dog_15 (2).wav,dog,data/processed/dog_local_dog_15 (2).wav,2.0,22050,local
dog_0067,dog_local_dog_15 (3).wav,dog,data/processed/dog_local_dog_15 (3).wav,2.0,22050,local
dog_0068,dog_local_dog_16 (2).wav,dog,data/processed/dog_local_dog_16 (2).wav,2.0,22050,local
dog_0069,dog_local_dog_16 (3).wav,dog,data/processed/dog_local_dog_16 (3).wav,2.0,22050,local
dog_0070,dog_local_dog_17 (2).wav,dog,data/processed/dog_local_dog_17 (2).wav,2.0,22050,local
dog_0071,dog_local_dog_17 (3).wav,dog,data/processed/dog_local_dog_17 (3).wav,2.0,22050,local
dog_0072,dog_local_dog_18 (2).wav,dog,data/processed/dog_local_dog_18 (2).wav,2.0,22050,local
dog_0073,dog_local_dog_19 (2).wav,dog,data/processed/dog_local_dog_19 (2).wav,2.0,22050,local
dog_0074,dog_local_dog_19 (3).wav,dog,data/processed/dog_local_dog_19 (3).wav,2.0,22050,local
dog_0075,dog_local_dog_2 (2).wav,dog,data/processed/dog_local_dog_2 (2).wav,2.0,22050,local
dog_0076,dog_local_dog_20 (2).wav,dog,data/processed/dog_local_dog_20 (2).wav,2.0,22050,local
dog_0077,dog_local_dog_21 (2).wav,dog,data/processed/dog_local_dog_21 (2).wav,2.0,22050,local
dog_0078,dog_local_dog_22 (2).wav,dog,data/processed/dog_local_dog_22 (2).wav,2.0,22050,local
dog_0079,dog_local_dog_22 (3).wav,dog,data/processed/dog_local_dog_22 (3).wav,2.0,22050,local
dog_0080,dog_local_dog_23 (2).wav,dog,data/processed/dog_local_dog_23 (2).wav,2.0,22050,local
dog_0081,dog_local_dog_24 (2).wav,dog,data/processed/dog_local_dog_24 (2).wav,2.0,22050,local
dog_0082,dog_local_dog_24 (3).wav,dog,data/processed/dog_local_dog_24 (3).wav,2.0,22050,local
dog_0083,dog_local_dog_25 (2).wav,dog,data/processed/dog_local_dog_25 (2).wav,2.0,22050,local
dog_0084,dog_local_dog_26 (2).wav,dog,data/processed/dog_local_dog_26 (2).wav,2.0,22050,local
dog_0085,dog_local_dog_27 (2).wav,dog,data/processed/dog_local_dog_27 (2).wav,2.0,22050,local
dog_0086,dog_local_dog_28 (2).wav,dog,data/processed/dog_local_dog_28 (2).wav,2.0,22050,local
dog_0087,dog_local_dog_29 (2).wav,dog,data/processed/dog_local_dog_29 (2).wav,2.0,22050,local
dog_0088,dog_local_dog_29 (3).wav,dog,data/processed/dog_local_dog_29 (3).wav,2.0,22050,local
dog_0089,dog_local_dog_3 (2).wav,dog,data/processed/dog_local_dog_3 (2).wav,2.0,22050,local
dog_0090,dog_local_dog_3 (3).wav,dog,data/processed/dog_local_dog_3 (3).wav,2.0,22050,local
dog_0091,dog_local_dog_30 (2).wav,dog,data/processed/dog_local_dog_30 (2).wav,2.0,22050,local
dog_0092,dog_local_dog_30 (3).wav,dog,data/processed/dog_local_dog_30 (3).wav,2.0,22050,local
dog_0093,dog_local_dog_31 (2).wav,dog,data/processed/dog_local_dog_31 (2).wav,2.0,22050,local
dog_0094,dog_local_dog_31 (3).wav,dog,data/processed/dog_local_dog_31 (3).wav,2.0,22050,local
dog_0095,dog_local_dog_32 (2).wav,dog,data/processed/dog_local_dog_32 (2).wav,2.0,22050,local
dog_0096,dog_local_dog_32 (3).wav,dog,data/processed/dog_local_dog_32 (3).wav,2.0,22050,local
dog_0097,dog_local_dog_33 (2).wav,dog,data/processed/dog_local_dog_33 (2).wav,2.0,22050,local
dog_0098,dog_local_dog_33 (3).wav,dog,data/processed/dog_local_dog_33 (3).wav,2.0,22050,local
dog_0099,dog_local_dog_34 (2).wav,dog,data/processed/dog_local_dog_34 (2).wav,2.0,22050,local
dog_0100,dog_local_dog_35 (2).wav,dog,data/processed/dog_local_dog_35 (2).wav,2.0,22050,local
dog_0101,dog_local_dog_36 (2).wav,dog,data/processed/dog_local_dog_36 (2).wav,2.0,22050,local
dog_0102,dog_local_dog_36 (3).wav,dog,data/processed/dog_local_dog_36 (3).wav,2.0,22050,local
dog_0103,dog_local_dog_37 (2).wav,dog,data/processed/dog_local_dog_37 (2).wav,2.0,22050,local
dog_0104,dog_local_dog_38 (2).wav,dog,data/processed/dog_local_dog_38 (2).wav,2.0,22050,local
dog_0105,dog_local_dog_39 (2).wav,dog,data/processed/dog_local_dog_39 (2).wav,2.0,22050,local
dog_0106,dog_local_dog_4 (2).wav,dog,data/processed/dog_local_dog_4 (2).wav,2.0,22050,local
dog_0107,dog_local_dog_41 (2).wav,dog,data/processed/dog_local_dog_41 (2).wav,2.0,22050,local
dog_0108,dog_local_dog_41 (3).wav,dog,data/processed/dog_local_dog_41 (3).wav,2.0,22050,local
dog_0109,dog_local_dog_42 (2).wav,dog,data/processed/dog_local_dog_42 (2).wav,2.0,22050,local
dog_0110,dog_local_dog_42 (3).wav,dog,data/processed/dog_local_dog_42 (3).wav,2.0,22050,local
dog_0111,dog_local_dog_43 (2).wav,dog,data/processed/dog_local_dog_43 (2).wav,2.0,22050,local
dog_0112,dog_local_dog_43 (3).wav,dog,data/processed/dog_local_dog_43 (3).wav,2.0,22050,local
dog_0113,dog_local_dog_44 (2).wav,dog,data/processed/dog_local_dog_44 (2).wav,2.0,22050,local
dog_0114,dog_local_dog_45 (2).wav,dog,data/processed/dog_local_dog_45 (2).wav,2.0,22050,local
dog_0115,dog_local_dog_5 (2).wav,dog,data/processed/dog_local_dog_5 (2).wav,2.0,22050,local
dog_0116,dog_local_dog_6 (2).wav,dog,data/processed/dog_local_dog_6 (2).wav,2.0,22050,local
dog_0117,dog_local_dog_6 (3).wav,dog,data/processed/dog_local_dog_6 (3).wav,2.0,22050,local
dog_0118,dog_local_dog_7 (2).wav,dog,data/processed/dog_local_dog_7 (2).wav,2.0,22050,local
dog_0119,dog_local_dog_7 (3).wav,dog,data/processed/dog_local_dog_7 (3).wav,2.0,22050,local
dog_0120,dog_local_dog_8 (2).wav,dog,data/processed/dog_local_dog_8 (2).wav,2.0,22050,local
dog_0121,dog_local_dog_9 (2).wav,dog,data/processed/dog_local_dog_9 (2).wav,2.0,22050,local
dog_0122,dog_local_esc50_dog_1-100032-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-100032-A-0.wav,2.0,22050,esc50
dog_0123,dog_local_esc50_dog_1-110389-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-110389-A-0.wav,2.0,22050,esc50
dog_0124,dog_local_esc50_dog_1-30226-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-30226-A-0.wav,2.0,22050,esc50
dog_0125,dog_local_esc50_dog_1-30344-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-30344-A-0.wav,2.0,22050,esc50
dog_0126,dog_local_esc50_dog_1-32318-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-32318-A-0.wav,2.0,22050,esc50
dog_0127,dog_local_esc50_dog_1-59513-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-59513-A-0.wav,2.0,22050,esc50
dog_0128,dog_local_esc50_dog_1-85362-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-85362-A-0.wav,2.0,22050,esc50
dog_0129,dog_local_esc50_dog_1-97392-A-0.wav,dog,data/processed/dog_local_esc50_dog_1-97392-A-0.wav,2.0,22050,esc50
dog_0130,dog_local_esc50_dog_2-114280-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-114280-A-0.wav,2.0,22050,esc50
dog_0131,dog_local_esc50_dog_2-114587-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-114587-A-0.wav,2.0,22050,esc50
dog_0132,dog_local_esc50_dog_2-116400-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-116400-A-0.wav,2.0,22050,esc50
dog_0133,dog_local_esc50_dog_2-117271-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-117271-A-0.wav,2.0,22050,esc50
dog_0134,dog_local_esc50_dog_2-118072-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-118072-A-0.wav,2.0,22050,esc50
dog_0135,dog_local_esc50_dog_2-118964-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-118964-A-0.wav,2.0,22050,esc50
dog_0136,dog_local_esc50_dog_2-122104-A-0.wav,dog,data/processed/dog_local_esc50_dog_2-122104-A-0.wav,2.0,22050,esc50
dog_0137,dog_local_esc50_dog_2-122104-B-0.wav,dog,data/processed/dog_local_esc50_dog_2-122104-B-0.wav,2.0,22050,esc50
dog_0138,dog_local_esc50_dog_3-136288-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-136288-A-0.wav,2.0,22050,esc50
dog_0139,dog_local_esc50_dog_3-144028-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-144028-A-0.wav,2.0,22050,esc50
dog_0140,dog_local_esc50_dog_3-155312-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-155312-A-0.wav,2.0,22050,esc50
dog_0141,dog_local_esc50_dog_3-157695-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-157695-A-0.wav,2.0,22050,esc50
dog_0142,dog_local_esc50_dog_3-163459-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-163459-A-0.wav,2.0,22050,esc50
dog_0143,dog_local_esc50_dog_3-170015-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-170015-A-0.wav,2.0,22050,esc50
dog_0144,dog_local_esc50_dog_3-180256-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-180256-A-0.wav,2.0,22050,esc50
dog_0145,dog_local_esc50_dog_3-180977-A-0.wav,dog,data/processed/dog_local_esc50_dog_3-180977-A-0.wav,2.0,22050,esc50
dog_0146,dog_local_esc50_dog_4-182395-A-0.wav,dog,data/processed/dog_local_esc50_dog_4-182395-A-0.wav,2.0,22050,esc50
dog_0147,dog_local_esc50_dog_4-183992-A-0.wav,dog,data/processed/dog_local_esc50_dog_4-183992-A-0.wav,2.0,22050,esc50
